id,key,value,type
248455445,created_by,JOSM,regular
248455446,created_by,JOSM,regular
248455465,name,Cash Pharmacy Junction,regular
248455465,highway,traffic_signals,regular
248455465,junction,yes,regular
248455469,created_by,JOSM,regular
248455470,created_by,JOSM,regular
248455479,created_by,JOSM,regular
248455485,highway,traffic_signals,regular
248459804,created_by,JOSM,regular
248459807,created_by,JOSM,regular
248459838,created_by,JOSM,regular
248462886,created_by,JOSM,regular
248462888,created_by,JOSM,regular
248462889,created_by,JOSM,regular
248462897,created_by,JOSM,regular
248462898,created_by,JOSM,regular
248462903,created_by,JOSM,regular
248462911,created_by,JOSM,regular
248462924,created_by,JOSM,regular
248462946,created_by,JOSM,regular
248525401,highway,traffic_signals,regular
248525401,crossing,traffic_signals,regular
248525409,highway,traffic_signals,regular
248525416,created_by,JOSM,regular
248525418,created_by,JOSM,regular
248550898,created_by,JOSM,regular
248550900,created_by,JOSM,regular
248550904,created_by,JOSM,regular
248550912,created_by,JOSM,regular
248550920,created_by,JOSM,regular
248552474,created_by,JOSM,regular
248552475,created_by,JOSM,regular
248552486,created_by,JOSM,regular
248614815,name,Rajarajeshwari Arch,regular
248614815,tourism,attraction,regular
248614815,created_by,Potlatch 0.7,regular
248615894,name,Utharahalli,regular
248615894,highway,bus_stop,regular
248615894,kn,\xe0\xb2\x89\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xa4\xe0\xb2\xb0\xe0\xb2\xb9\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xb3\xe0\xb2\xbf,name
248671284,name,Pantarapalya,regular
248671284,highway,bus_stop,regular
248671284,kn,\xe0\xb2\xaa\xe0\xb2\x82\xe0\xb2\xa4\xe0\xb2\xb0\xe0\xb2\xaa\xe0\xb2\xbe\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xaf,name
248671284,local_ref,Jn of Nayandahalli,regular
248671285,highway,traffic_signals,regular
248677023,name,RV College,regular
248677023,highway,bus_stop,regular
248677023,kn,\xe0\xb2\x86\xe0\xb2\xb0\xe0\xb3\x8d \xe0\xb2\xb5\xe0\xb2\xbf \xe0\xb2\x95\xe0\xb2\xbe\xe0\xb2\xb2\xe0\xb3\x87\xe0\xb2\x9c\xe0\xb3\x81,name
248677023,local_ref,Mysore Road,regular
248677254,name,Kengeri Police Station,regular
248677254,highway,bus_stop,regular
248677254,kn,\xe0\xb2\x95\xe0\xb3\x86\xe0\xb2\x82\xe0\xb2\x97\xe0\xb3\x87\xe0\xb2\xb0\xe0\xb2\xbf \xe0\xb2\xaa\xe0\xb3\x8b\xe0\xb2\xb2\xe0\xb2\xbf\xe0\xb2\xb8\xe0\xb3\x8d \xe0\xb2\xa0\xe0\xb2\xbe\xe0\xb2\xa3\xe0\xb3\x86,name
248677254,local_ref,Kengeri,regular
248678559,highway,traffic_signals,regular
248678594,highway,traffic_signals,regular
248678728,bicycle,yes,regular
248678728,highway,traffic_signals,regular
248678728,crossing,traffic_signals,regular
248680029,name,Banashankari BMTC,regular
248680029,highway,bus_stop,regular
248680032,highway,traffic_signals,regular
248680036,highway,traffic_signals,regular
248766831,highway,traffic_signals,regular
248776656,name,South End Circle,regular
248776656,highway,traffic_signals,regular
248776656,kn,\xe0\xb2\xa4\xe0\xb2\xbf.\xe0\xb2\xa8\xe0\xb2\x82.\xe0\xb2\xb6\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb3\x80 \xe0\xb2\xb5\xe0\xb3\x83\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xa4,name
248776656,alt_name,Thi. Nam. Shreekantaiah Circle,regular
248776656,junction,yes,regular
248776663,highway,traffic_signals,regular
248776663,crossing,traffic_signals,regular
248808777,crossing,uncontrolled,regular
248808777,highway,traffic_signals,regular
248808932,highway,traffic_signals,regular
248808939,highway,traffic_signals,regular
248808939,crossing,traffic_signals,regular
248809018,highway,traffic_signals,regular
248809641,highway,traffic_signals,regular
248809641,crossing,traffic_signals,regular
248809814,highway,traffic_signals,regular
248838859,highway,traffic_signals,regular
248838888,name,Maruthi Circle,regular
248838888,kn,\xe0\xb2\xae\xe0\xb2\xbe\xe0\xb2\xb0\xe0\xb3\x81\xe0\xb2\xa4\xe0\xb2\xbf \xe0\xb2\xb5\xe0\xb3\x83\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xa4,name
248838888,junction,yes,regular
248838952,name,Kohinoor Ground,regular
248838952,highway,bus_stop,regular
248838952,kn,\xe0\xb2\x95\xe0\xb3\x8a\xe0\xb2\xb9\xe0\xb2\xbf\xe0\xb2\xa8\xe0\xb3\x82\xe0\xb2\xb0\xe0\xb3\x81 \xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb3\x80\xe0\xb2\xa1\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x97\xe0\xb2\xa3,name
248838952,alt_name,Gavipuram Extension,regular
248839215,highway,traffic_signals,regular
249072291,highway,traffic_signals,regular
249072292,highway,traffic_signals,regular
249074232,highway,traffic_signals,regular
249074232,crossing,traffic_signals,regular
249074233,highway,traffic_signals,regular
249074386,name,Chairman Betappa Junction,regular
249074386,alt_name,Yediyur Junction,regular
249074386,junction,yes,regular
249075223,name,Reddy Hospital Junction,regular
249075223,junction,yes,regular
249075247,name,Karnataka Bank Junction,regular
249075247,junction,yes,regular
249075448,highway,traffic_signals,regular
249075450,highway,mini_roundabout,regular
249075659,highway,traffic_signals,regular
249075973,highway,traffic_signals,regular
249075974,highway,traffic_signals,regular
249076281,highway,traffic_signals,regular
249076302,highway,traffic_signals,regular
249076302,crossing,traffic_signals,regular
249076305,highway,traffic_signals,regular
249076305,crossing,traffic_signals,regular
249081285,junction,yes,regular
249081285,name,IMA Junction,regular
249081922,highway,traffic_signals,regular
249081922,crossing,traffic_signals,regular
249082012,highway,traffic_signals,regular
249082012,crossing,traffic_signals,regular
249082054,name,Balekundri Circle,regular
249082054,highway,traffic_signals,regular
249082054,junction,yes,regular
249082186,highway,traffic_signals,regular
249082188,highway,traffic_signals,regular
249082234,highway,traffic_signals,regular
249082241,name,Naga Talkies,regular
249082241,highway,bus_stop,regular
249082241,kn,\xe0\xb2\xa8\xe0\xb2\xbe\xe0\xb2\x97 \xe0\xb2\x9f\xe0\xb2\xbe\xe0\xb2\x95\xe0\xb3\x80\xe0\xb2\xb8\xe0\xb3\x8d,name
249082830,name,Cantonment Railway Station,regular
249082830,highway,bus_stop,regular
249082830,kn,\xe0\xb2\x95\xe0\xb2\x82\xe0\xb2\x9f\xe0\xb3\x8b\xe0\xb2\xa8\xe0\xb3\x8d\xe0\xb2\xae\xe0\xb3\x86\xe0\xb2\x82\xe0\xb2\x9f\xe0\xb3\x8d \xe0\xb2\xb0\xe0\xb3\x88\xe0\xb2\xb2\xe0\xb3\x8d\xe0\xb2\xb5\xe0\xb3\x86 \xe0\xb2\xa8\xe0\xb2\xbf\xe0\xb2\xb2\xe0\xb3\x8d\xe0\xb2\xa6\xe0\xb2\xbe\xe0\xb2\xa3,name
249082830,public_transport,stop_position,regular
249083111,highway,traffic_signals,regular
249083662,name,MCTC Bus Stand,regular
249083662,highway,bus_stop,regular
249083662,local_ref,BAPUJINAGAR,regular
249083677,highway,traffic_signals,regular
249084138,highway,traffic_signals,regular
249084476,highway,traffic_signals,regular
249084487,highway,traffic_signals,regular
249084526,name,Magadi Road 1st Cross,regular
249084526,highway,bus_stop,regular
249086438,source,Royan Circle,regular
249086438,highway,traffic_signals,regular
249087719,name,Basappa Circle,regular
249087719,highway,traffic_signals,regular
249087719,kn,\xe0\xb2\xac\xe0\xb2\xb8\xe0\xb2\xaa\xe0\xb3\x8d\xe0\xb2\xaa \xe0\xb2\xb5\xe0\xb3\x83\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xa4,name
249087719,junction,yes,regular
249087970,name,Cauvery Bhavana,regular
249087970,highway,bus_stop,regular
249087970,kn,\xe0\xb2\x95\xe0\xb2\xbe\xe0\xb2\xb5\xe0\xb3\x87\xe0\xb2\xb0\xe0\xb2\xbf \xe0\xb2\xad\xe0\xb2\xb5\xe0\xb2\xa8,name
249087970,public_transport,stop_position,regular
249087971,name,Mysore Bank Circle,regular
249087971,highway,traffic_signals,regular
249087971,kn,\xe0\xb2\xae\xe0\xb3\x88\xe0\xb2\xb8\xe0\xb3\x82\xe0\xb2\xb0\xe0\xb3\x81 \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d \xe0\xb2\xb5\xe0\xb3\x83\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xa4,name
249087971,junction,yes,regular
249088109,barrier,gate,regular
249088130,barrier,gate,regular
249088242,barrier,gate,regular
249098535,highway,traffic_signals,regular
249141343,name,Sajjan Rao Circle,regular
249141343,highway,bus_stop,regular
249141343,kn,\xe0\xb2\xb8\xe0\xb2\x9c\xe0\xb3\x8d\xe0\xb2\x9c\xe0\xb2\xa8 \xe0\xb2\xb0\xe0\xb2\xbe\xe0\xb2\xb5 \xe0\xb2\xb5\xe0\xb3\x83\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xa4,name
249258666,name,Lalbagh West Gate,regular
249258666,highway,traffic_signals,regular
249258666,kn,\xe0\xb2\xb2\xe0\xb2\xbe\xe0\xb2\xb2\xe0\xb2\xac\xe0\xb2\xbe\xe0\xb2\x97\xe0\xb3\x8d \xe0\xb2\xaa\xe0\xb2\xb6\xe0\xb3\x8d\xe0\xb2\x9a\xe0\xb2\xbf\xe0\xb2\xae \xe0\xb2\xa6\xe0\xb3\x8d\xe0\xb2\xb5\xe0\xb2\xbe\xe0\xb2\xb0,name
249258666,junction,yes,regular
249585502,highway,traffic_signals,regular
249585502,designation,Sirsi Circle,regular
249589952,name,New Guddadahalli,regular
249589952,highway,bus_stop,regular
249589952,kn,\xe0\xb2\xb9\xe0\xb3\x8a\xe0\xb2\xb8 \xe0\xb2\x97\xe0\xb3\x81\xe0\xb2\xa1\xe0\xb3\x8d\xe0\xb2\xa1\xe0\xb2\xa6\xe0\xb2\xb9\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xb3\xe0\xb2\xbf,name
249775286,highway,traffic_signals,regular
249775749,name,Nagasandra Circle,regular
249775749,kn,\xe0\xb2\xa8\xe0\xb2\xbe\xe0\xb2\x97\xe0\xb2\xb8\xe0\xb2\x82\xe0\xb2\xa6\xe0\xb3\x8d\xe0\xb2\xb0 \xe0\xb2\xb5\xe0\xb3\x83\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xa4,name
249776275,name,Thyagaraja Nagar,regular
249776275,highway,bus_stop,regular
249776275,kn,\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x97\xe0\xb2\xb0\xe0\xb2\xbe\xe0\xb2\x9c\xe0\xb2\xa8\xe0\xb2\x97\xe0\xb2\xb0,name
249776275,local_ref,T. R. Nagar,regular
249776275,designation,T. R. Nagar,regular
249788404,highway,traffic_signals,regular
249842964,name,Cauvery Nagara,regular
249842964,highway,bus_stop,regular
249842964,kn,\xe0\xb2\x95\xe0\xb2\xbe\xe0\xb2\xb5\xe0\xb3\x87\xe0\xb2\xb0\xe0\xb2\xbf\xe0\xb2\xa8\xe0\xb2\x97\xe0\xb2\xb0,name
249842964,local_ref,BANASHANKRI 2ND STAGE,regular
249842964,wheelchair,limited,regular
251082959,highway,traffic_signals,regular
251082959,crossing,traffic_signals,regular
251082964,highway,traffic_signals,regular
251082967,name,KR Puram Railway Station,regular
251082967,highway,bus_stop,regular
251082967,kn,\xe0\xb2\x95\xe0\xb3\x86\xe0\xb2\x86\xe0\xb2\xb0\xe0\xb3\x8d \xe0\xb2\xaa\xe0\xb3\x81\xe0\xb2\xb0\xe0\xb2\x82 \xe0\xb2\xb0\xe0\xb3\x88\xe0\xb2\xb2\xe0\xb3\x8d\xe0\xb2\xb5\xe0\xb3\x86 \xe0\xb2\xa8\xe0\xb2\xbf\xe0\xb2\xb2\xe0\xb3\x8d\xe0\xb2\xa6\xe0\xb2\xbe\xe0\xb2\xa3,name
251082967,local_ref,KR PURAM,regular
251099554,name,Konena Agrahara,regular
251099554,highway,bus_stop,regular
251099554,kn,\xe0\xb2\xb0\xe0\xb2\xbe\xe0\xb2\x9c\xe0\xb3\x87\xe0\xb2\xb6\xe0\xb3\x8d\xe0\xb2\xb5\xe0\xb2\xb0\xe0\xb2\xbf \xe0\xb2\x9f\xe0\xb2\xbe\xe0\xb2\x95\xe0\xb3\x80\xe0\xb2\xb8\xe0\xb3\x8d,name
251099554,local_ref,Konena Agrahara,regular
251099554,wheelchair,no,regular
251099560,name,Helicopter Division,regular
251099560,highway,bus_stop,regular
251099560,local_ref,HAL,regular
251099560,wheelchair,no,regular
251103708,name,Cosmos,regular
251103708,highway,bus_stop,regular
251103708,local_ref,Brookesfield,regular
251103719,name,Graphite India Junction,regular
251103719,highway,traffic_signals,regular
251103719,junction,yes,regular
251104654,name,SAP ITPL,regular
251104654,highway,bus_stop,regular
251104654,local_ref,WHITEFIELD,regular
251145689,highway,traffic_signals,regular
251146209,highway,traffic_signals,regular
251360729,name,Peenya 1st stage,regular
251360729,highway,bus_stop,regular
251360729,kn,\xe0\xb2\xaa\xe0\xb3\x80\xe0\xb2\xa3\xe0\xb3\x8d\xe0\xb2\xaf \xe0\xb3\xa7\xe0\xb2\xa8\xe0\xb3\x87 \xe0\xb2\x85\xe0\xb2\x82\xe0\xb2\xa4,name
251360729,local_ref,Tumkur Road,regular
251361750,highway,traffic_signals,regular
251361754,highway,traffic_signals,regular
251361754,crossing,traffic_signals,regular
251361756,highway,crossing,regular
251361762,highway,traffic_signals,regular
253179978,highway,traffic_signals,regular
253179984,highway,traffic_signals,regular
253179993,highway,traffic_signals,regular
253448528,created_by,JOSM,regular
253448529,created_by,JOSM,regular
253448532,created_by,JOSM,regular
253448533,created_by,JOSM,regular
253448534,created_by,JOSM,regular
253448535,created_by,JOSM,regular
253448555,created_by,JOSM,regular
253448557,created_by,JOSM,regular
253448558,created_by,JOSM,regular
253448559,created_by,JOSM,regular
253454039,ref,BNCE,regular
253454039,name,Bengaluru East,regular
253454039,kn,\xe0\xb2\xac\xe0\xb3\x86\xe0\xb2\x82\xe0\xb2\x97\xe0\xb2\xb3\xe0\xb3\x82\xe0\xb2\xb0\xe0\xb3\x81 \xe0\xb2\xaa\xe0\xb3\x82\xe0\xb2\xb0\xe0\xb3\x8d\xe0\xb2\xb5,name
253454039,ta,\xe0\xae\xaa\xe0\xaf\x86\xe0\xae\x99\xe0\xaf\x8d\xe0\xae\x95\xe0\xae\xb3\xe0\xaf\x82\xe0\xae\xb0\xe0\xaf\x81 \xe0\xae\x95\xe0\xae\xbf\xe0\xae\xb4\xe0\xae\x95\xe0\xaf\x8d\xe0\xae\x95\xe0\xaf\x81,name
253454039,railway,station,regular
253454039,operator,SWR,regular
253455812,railway,crossing,regular
253455822,name,Prajwal School,regular
253455822,highway,bus_stop,regular
253455822,kn,\xe0\xb2\xaa\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb2\x9c\xe0\xb3\x8d\xe0\xb2\xb5\xe0\xb2\xb2\xe0\xb3\x8d \xe0\xb2\xb6\xe0\xb2\xbe\xe0\xb2\xb2\xe0\xb3\x86,name
253514986,ref,BLRR,regular
253514986,name,Bellandur Road,regular
253514986,kn,\xe0\xb2\xac\xe0\xb3\x86\xe0\xb2\xb3\xe0\xb2\x82\xe0\xb2\xa6\xe0\xb3\x82\xe0\xb2\xb0\xe0\xb3\x81 \xe0\xb2\xb0\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xa4\xe0\xb3\x86,name
253514986,railway,station,regular
253514986,operator,SWR,regular
253514986,platforms,2,regular
253518983,name,HAL Market,regular
253518983,highway,bus_stop,regular
253518983,kn,\xe0\xb2\x8e\xe0\xb2\x9a\xe0\xb3\x8d\xe0\xb2\x8e\xe0\xb2\x8e\xe0\xb2\xb2\xe0\xb3\x8d \xe0\xb2\xae\xe0\xb2\xbe\xe0\xb2\xb0\xe0\xb3\x8d\xe0\xb2\x95\xe0\xb3\x86\xe0\xb2\x9f\xe0\xb3\x8d,name
253518986,name,Rashtrakavi Kuvempu Circle,regular
253518986,highway,traffic_signals,regular
253518986,kn,\xe0\xb2\xb0\xe0\xb2\xbe\xe0\xb2\xb7\xe0\xb3\x8d\xe0\xb2\x9f\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb2\x95\xe0\xb2\xb5\xe0\xb2\xbf \xe0\xb2\x95\xe0\xb3\x81\xe0\xb2\xb5\xe0\xb3\x86\xe0\xb2\x82\xe0\xb2\xaa\xe0\xb3\x81 \xe0\xb2\xb5\xe0\xb3\x83\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xa4,name
253521393,highway,traffic_signals,regular
253521398,highway,traffic_signals,regular
253521405,highway,traffic_signals,regular
253532874,created_by,JOSM,regular
253532877,created_by,JOSM,regular
253532880,created_by,JOSM,regular
253532890,created_by,JOSM,regular
253532896,created_by,JOSM,regular
253532899,created_by,JOSM,regular
253532908,created_by,JOSM,regular
253532919,created_by,JOSM,regular
253532937,created_by,JOSM,regular
253532939,created_by,JOSM,regular
253532942,created_by,JOSM,regular
253533040,created_by,JOSM,regular
253533042,created_by,JOSM,regular
253533043,created_by,JOSM,regular
253890237,name,Trinity Circle,regular
253890237,highway,bus_stop,regular
253890237,kn,\xe0\xb2\x9f\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb2\xbf\xe0\xb2\xa8\xe0\xb2\xbf\xe0\xb2\x9f\xe0\xb2\xbf \xe0\xb2\xb5\xe0\xb3\x83\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xa4,name
253890241,name,Account Office HAL Road,regular
253890241,highway,bus_stop,regular
254438943,created_by,JOSM,regular
254438945,created_by,JOSM,regular
254438964,created_by,JOSM,regular
254438966,created_by,JOSM,regular
254438967,created_by,JOSM,regular
254438973,created_by,JOSM,regular
254661598,created_by,JOSM,regular
254661635,created_by,JOSM,regular
254661639,created_by,JOSM,regular
254661663,created_by,JOSM,regular
254661859,created_by,JOSM,regular
254661873,created_by,JOSM,regular
254661882,created_by,JOSM,regular
254661884,created_by,JOSM,regular
254661886,created_by,JOSM,regular
254661888,created_by,JOSM,regular
254664211,created_by,JOSM,regular
254665554,created_by,JOSM,regular
254665627,name,"Telephone Exchange, Vasantha Nagara,",regular
254665627,highway,bus_stop,regular
254665628,created_by,JOSM,regular
254665629,created_by,JOSM,regular
254665635,highway,traffic_signals,regular
254665681,highway,traffic_signals,regular
254665683,highway,traffic_signals,regular
254920186,highway,traffic_signals,regular
254920223,highway,traffic_signals,regular
254923713,name,Canara Bank,regular
254923713,highway,bus_stop,regular
254923713,kn,\xe0\xb2\x95\xe0\xb3\x86\xe0\xb2\xa8\xe0\xb2\xb0\xe0\xb2\xbe \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d,name
254923713,local_ref,KORAMANGALA RING ROAD,regular
255558038,name,Thippasandra Cross,regular
255558038,highway,traffic_signals,regular
255558038,kn,\xe0\xb2\xa4\xe0\xb2\xbf\xe0\xb2\xaa\xe0\xb3\x8d\xe0\xb2\xaa\xe0\xb2\xb8\xe0\xb2\x82\xe0\xb2\xa6\xe0\xb3\x8d\xe0\xb2\xb0 \xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb2\xbe\xe0\xb2\xb8\xe0\xb3\x8d,name
255558064,name,Tippasandra Market,regular
255558064,highway,bus_stop,regular
255558064,kn,\xe0\xb2\xa4\xe0\xb2\xbf\xe0\xb2\xaa\xe0\xb3\x8d\xe0\xb2\xaa\xe0\xb2\xb8\xe0\xb2\x82\xe0\xb2\xa6\xe0\xb3\x8d\xe0\xb2\xb0 \xe0\xb2\xae\xe0\xb2\xbe\xe0\xb2\xb0\xe0\xb3\x81\xe0\xb2\x95\xe0\xb2\x9f\xe0\xb3\x8d\xe0\xb2\x9f\xe0\xb3\x86,name
255558064,local_ref,Thippasandra,regular
255558081,name,BEML Gate,regular
255558081,highway,traffic_signals,regular
255558081,kn,\xe0\xb2\xac\xe0\xb3\x86\xe0\xb2\xae\xe0\xb2\xb2\xe0\xb3\x8d \xe0\xb2\x97\xe0\xb3\x87\xe0\xb2\x9f\xe0\xb3\x8d,name
260729372,highway,traffic_signals,regular
260729391,name,Sony World Signal,regular
260729391,highway,traffic_signals,regular
260729391,kn,\xe0\xb2\xb8\xe0\xb3\x8b\xe0\xb2\xa8\xe0\xb2\xbf \xe0\xb2\xb5\xe0\xb2\xb0\xe0\xb3\x8d\xe0\xb2\xb2\xe0\xb3\x8d\xe0\xb2\xa1\xe0\xb3\x8d \xe0\xb2\xb8\xe0\xb2\xbf\xe0\xb2\x97\xe0\xb3\x8d\xe0\xb2\xa8\xe0\xb2\xb2\xe0\xb3\x8d,name
260911861,highway,traffic_signals,regular
260911861,crossing,traffic_signals,regular
262268684,highway,traffic_signals,regular
263155937,name,Police Thimmaya Circle,regular
263155937,highway,traffic_signals,regular
263155937,kn,\xe0\xb2\xaa\xe0\xb3\x8b\xe0\xb2\xb2\xe0\xb2\xbf\xe0\xb2\xb8\xe0\xb3\x8d \xe0\xb2\xa4\xe0\xb2\xbf\xe0\xb2\xae\xe0\xb3\x8d\xe0\xb2\xae\xe0\xb2\xaf\xe0\xb3\x8d\xe0\xb2\xaf \xe0\xb2\xb8\xe0\xb2\xb0\xe0\xb3\x8d\xe0\xb2\x95\xe0\xb2\xb2\xe0\xb3\x8d,name
263155937,junction,yes,regular
263227090,created_by,JOSM,regular
263227103,created_by,JOSM,regular
263227115,name,Koramangala 3rd Block,regular
263227115,amenity,post_office,regular
263227115,kn,\xe0\xb2\x95\xe0\xb3\x8b\xe0\xb2\xb0\xe0\xb2\xae\xe0\xb2\x82\xe0\xb2\x97\xe0\xb2\xb2 \xe0\xb3\xa9\xe0\xb2\xa8\xe0\xb3\x87 \xe0\xb2\xb9\xe0\xb2\x82\xe0\xb2\xa4,name
263227115,created_by,Potlatch 0.10c,regular
263415864,traffic_calming,hump,regular
263472490,atm,yes,regular
263472490,name,ICICI Bank,regular
263472490,brand,ICICI,regular
263472490,amenity,bank,regular
263472490,en,ICICI Bank,name
263472490,kn,\xe0\xb2\x90\xe0\xb2\xb8\xe0\xb2\xbf\xe0\xb2\x90\xe0\xb2\xb8\xe0\xb2\xbf\xe0\xb2\x90 \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d,name
263472490,website,https://www.icicibank.com,regular
263472490,city,Bangalore,addr
263472490,wikipedia,en:ICICI Bank,regular
263472490,short_name,ICICI,regular
263472490,street,27Th Main Road,addr
263472490,postcode,560102,addr
263472490,wikidata,Q1653258,brand
263472498,name,Karnataka Bank,regular
263472498,amenity,bank,regular
263472498,kn,\xe0\xb2\x95\xe0\xb2\xb0\xe0\xb3\x8d\xe0\xb2\xa3\xe0\xb2\xbe\xe0\xb2\x9f\xe0\xb2\x95 \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d,name
263472498,created_by,Potlatch 0.9,regular
263472508,name,Angel Heart Montessori Play School,regular
263472508,amenity,school,regular
263472508,kn,\xe0\xb2\x85\xe0\xb2\x82\xe0\xb2\x9c\xe0\xb3\x86\xe0\xb2\xb2\xe0\xb3\x8d \xe0\xb2\xb9\xe0\xb2\xbe\xe0\xb2\xb0\xe0\xb3\x8d\xe0\xb2\x9f\xe0\xb3\x8d \xe0\xb2\xae\xe0\xb2\x82\xe0\xb2\x9f\xe0\xb3\x86\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xb8\xe0\xb2\xb0\xe0\xb2\xbf \xe0\xb2\xb6\xe0\xb2\xbe\xe0\xb2\xb2\xe0\xb3\x86,name
263472508,created_by,Potlatch 0.9,regular
263871101,created_by,JOSM,regular
263887109,created_by,JOSM,regular
263887118,created_by,JOSM,regular
263887127,created_by,JOSM,regular
264129302,traffic_calming,hump,regular
264129314,traffic_calming,hump,regular
264129318,traffic_calming,yes,regular
264129333,maxspeed,30,regular
264129333,created_by,JOSM,regular
264129354,traffic_calming,hump,regular
264129509,maxspeed,10,regular
264129509,created_by,JOSM,regular
264129529,maxspeed,10,regular
264129530,maxspeed,10,regular
264139955,created_by,JOSM,regular
264139956,created_by,JOSM,regular
264139957,created_by,JOSM,regular
264139958,created_by,JOSM,regular
264146835,created_by,JOSM,regular
264146836,created_by,JOSM,regular
264146838,created_by,JOSM,regular
264146840,created_by,JOSM,regular
264146842,created_by,JOSM,regular
264191074,highway,traffic_signals,regular
264191074,crossing,traffic_signals,regular
264191750,name,Wipro Gate,regular
264191750,highway,bus_stop,regular
264334400,created_by,JOSM,regular
264334410,created_by,JOSM,regular
264334428,created_by,JOSM,regular
264334438,created_by,JOSM,regular
264335868,created_by,JOSM,regular
264335873,created_by,JOSM,regular
264335879,created_by,JOSM,regular
264335897,created_by,JOSM,regular
264339284,name,Haralur Junction,regular
264339284,highway,crossing,regular
264339284,kn,\xe0\xb2\xb9\xe0\xb2\xb0\xe0\xb2\xb3\xe0\xb3\x82\xe0\xb2\xb0\xe0\xb3\x81 \xe0\xb2\x9c\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xb7\xe0\xb2\xa8\xe0\xb3\x8d,name
264339310,created_by,JOSM,regular
264339323,created_by,JOSM,regular
264339336,created_by,JOSM,regular
264339350,created_by,JOSM,regular
264343758,created_by,JOSM,regular
264343759,created_by,JOSM,regular
264343761,created_by,JOSM,regular
264343762,created_by,JOSM,regular
264343797,created_by,JOSM,regular
264343800,created_by,JOSM,regular
264343810,created_by,JOSM,regular
264343816,created_by,JOSM,regular
264343824,maxspeed,30,regular
264343824,created_by,JOSM,regular
264345730,created_by,JOSM,regular
264345738,created_by,JOSM,regular
264345739,created_by,JOSM,regular
264348076,created_by,JOSM,regular
264348083,created_by,JOSM,regular
264348098,created_by,JOSM,regular
264348114,created_by,JOSM,regular
264348775,created_by,JOSM,regular
264348793,created_by,JOSM,regular
264348843,created_by,JOSM,regular
264348879,created_by,JOSM,regular
264348884,created_by,JOSM,regular
264845763,traffic_calming,yes,regular
265515615,barrier,toll_booth,regular
265517355,created_by,JOSM,regular
265517357,created_by,JOSM,regular
265517360,created_by,JOSM,regular
265517365,created_by,JOSM,regular
265518317,name,Mysore Road,regular
265518317,highway,motorway_junction,regular
265518317,kn,\xe0\xb2\xae\xe0\xb3\x88\xe0\xb2\xb8\xe0\xb3\x82\xe0\xb2\xb0\xe0\xb3\x81 \xe0\xb2\xb0\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xa4\xe0\xb3\x86,name
265518566,name,Bannerghatta Road,regular
265518566,highway,motorway_junction,regular
265518566,kn,\xe0\xb2\xac\xe0\xb2\xa8\xe0\xb3\x8d\xe0\xb2\xa8\xe0\xb3\x87\xe0\xb2\xb0\xe0\xb3\x81\xe0\xb2\x98\xe0\xb2\x9f\xe0\xb3\x8d\xe0\xb2\x9f \xe0\xb2\xb0\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xa4\xe0\xb3\x86,name
265520926,name,Wonderla,regular
265520926,highway,bus_stop,regular
